,invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
8749,8750,WALM099,Weatherford,Fashion accessories,20.0,2.0,29/12/21,6:52:00,Cash,6.0,0.18
8750,8751,WALM087,Waxahachie,Home and lifestyle,62.0,1.0,24/11/21,8:56:00,Cash,4.0,0.33
8751,8752,WALM065,Texas City,Fashion accessories,30.0,2.0,04/12/23,7:11:00,Cash,3.0,0.33
8752,8753,WALM065,Texas City,Home and lifestyle,64.0,1.0,11/11/21,9:26:00,Cash,5.0,0.33
8753,8754,WALM055,Waxahachie,Fashion accessories,34.0,2.0,02/12/23,7:42:00,Cash,4.0,0.33
8754,8755,WALM038,Sugar Land,Home and lifestyle,44.0,1.0,01/12/20,13:40:00,Cash,3.0,0.48
8755,8756,WALM073,Seguin,Fashion accessories,45.0,2.0,07/11/21,6:20:00,Cash,6.0,0.33
8756,8757,WALM058,Port Arthur,Home and lifestyle,15.0,1.0,29/11/23,7:16:00,Cash,4.0,0.33
8757,8758,WALM087,Waxahachie,Fashion accessories,42.0,3.0,18/11/22,12:48:00,Cash,5.0,0.33
8758,8759,WALM025,Waco,Home and lifestyle,72.0,3.0,19/11/22,10:44:00,Cash,4.0,0.48
8759,8760,WALM035,San Angelo,Fashion accessories,55.0,1.0,23/12/20,6:47:00,Cash,5.0,0.48
8760,8761,WALM065,Texas City,Home and lifestyle,18.0,3.0,06/11/20,6:08:00,Cash,3.0,0.33
8761,8762,WALM086,Rosenberg,Fashion accessories,51.0,2.0,13/11/22,11:31:00,Cash,6.0,0.33
8762,8763,WALM075,San Marcos,Home and lifestyle,46.0,1.0,01/11/20,7:22:00,Cash,4.0,0.33
8763,8764,WALM055,Waxahachie,Fashion accessories,42.0,3.0,30/11/23,11:35:00,Cash,3.0,0.33
8764,8765,WALM073,Seguin,Home and lifestyle,23.0,3.0,01/12/23,13:50:00,Cash,3.0,0.33
8765,8766,WALM029,Round Rock,Fashion accessories,15.0,2.0,14/11/22,15:18:00,Cash,6.0,0.48
8766,8767,WALM038,Sugar Land,Home and lifestyle,27.0,3.0,06/12/21,14:35:00,Cash,6.0,0.48
8767,8768,WALM054,Sherman,Fashion accessories,49.0,2.0,25/11/20,15:25:00,Cash,4.0,0.21
8768,8769,WALM084,Schertz,Home and lifestyle,59.0,3.0,12/12/23,11:33:00,Cash,3.0,0.33
8769,8770,WALM029,Round Rock,Fashion accessories,74.0,2.0,20/11/21,9:17:00,Cash,6.0,0.48
8770,8771,WALM055,Waxahachie,Home and lifestyle,74.0,2.0,29/12/23,8:59:00,Cash,7.0,0.33
8771,8772,WALM035,San Angelo,Fashion accessories,79.0,2.0,30/11/21,12:07:00,Cash,3.0,0.48
8772,8773,WALM054,Sherman,Home and lifestyle,75.0,3.0,17/11/21,11:51:00,Cash,6.0,0.21
8773,8774,WALM058,Port Arthur,Fashion accessories,73.0,1.0,08/11/21,14:25:00,Cash,6.0,0.33
8774,8775,WALM074,Weslaco,Home and lifestyle,84.0,2.0,18/12/22,11:57:00,Cash,6.0,0.33
8775,8776,WALM054,Sherman,Fashion accessories,35.0,1.0,28/12/21,11:07:00,Cash,6.0,0.21
8776,8777,WALM032,Tyler,Home and lifestyle,62.0,1.0,01/12/20,11:27:00,Cash,4.0,0.48
8777,8778,WALM009,Plano,Fashion accessories,45.0,2.0,04/12/21,11:06:00,Cash,5.0,0.48
8778,8779,WALM074,Weslaco,Home and lifestyle,77.0,3.0,08/12/21,16:39:00,Cash,3.0,0.33
8779,8780,WALM029,Round Rock,Fashion accessories,29.0,3.0,07/12/23,14:24:00,Cash,3.0,0.48
8780,8781,WALM073,Seguin,Home and lifestyle,73.0,1.0,02/12/22,11:33:00,Cash,5.0,0.33
8781,8782,WALM058,Port Arthur,Fashion accessories,20.0,2.0,21/12/21,15:09:00,Cash,3.0,0.33
8782,8783,WALM089,Southlake,Home and lifestyle,48.0,1.0,17/12/23,6:43:00,Cash,7.0,0.33
8783,8784,WALM086,Rosenberg,Fashion accessories,18.0,2.0,26/11/23,15:58:00,Cash,6.0,0.33
8784,8785,WALM050,Victoria,Home and lifestyle,35.0,3.0,03/12/22,14:26:00,Credit card,3.0,0.48
8785,8786,WALM084,Schertz,Fashion accessories,77.0,1.0,24/11/23,13:33:00,Cash,3.0,0.33
8786,8787,WALM069,Rockwall,Home and lifestyle,83.0,1.0,09/11/23,7:41:00,Cash,3.0,0.33
8787,8788,WALM003,San Antonio,Fashion accessories,84.0,2.0,09/11/23,16:41:00,Cash,3.0,0.48
8788,8789,WALM058,Port Arthur,Home and lifestyle,47.0,1.0,23/12/22,16:57:00,Cash,4.0,0.33
8789,8790,WALM035,San Angelo,Fashion accessories,58.0,2.0,07/11/22,9:12:00,Cash,4.0,0.48
8790,8791,WALM099,Weatherford,Home and lifestyle,22.0,2.0,04/11/22,10:12:00,Cash,7.0,0.18
8791,8792,WALM084,Schertz,Fashion accessories,66.0,1.0,05/12/20,15:33:00,Cash,7.0,0.33
8792,8793,WALM065,Texas City,Home and lifestyle,71.0,3.0,24/12/22,7:23:00,Cash,4.0,0.33
8793,8794,WALM003,San Antonio,Fashion accessories,74.0,2.0,14/12/23,10:14:00,Cash,6.0,0.48
8794,8795,WALM087,Waxahachie,Home and lifestyle,84.0,3.0,07/12/22,9:44:00,Cash,6.0,0.33
8795,8796,WALM073,Seguin,Fashion accessories,38.0,3.0,13/12/20,16:59:00,Cash,6.0,0.33
8796,8797,WALM056,Rowlett,Home and lifestyle,84.0,1.0,09/12/20,8:39:00,Cash,3.0,0.33
8797,8798,WALM074,Weslaco,Fashion accessories,21.0,1.0,25/12/23,12:06:00,Cash,5.0,0.33
8798,8799,WALM030,Richardson,Home and lifestyle,48.0,1.0,19/11/21,11:07:00,Cash,3.0,0.48
8799,8800,WALM087,Waxahachie,Fashion accessories,64.0,1.0,28/11/22,14:50:00,Cash,7.0,0.33
8800,8801,WALM003,San Antonio,Home and lifestyle,82.0,3.0,14/11/23,16:17:00,Cash,7.0,0.48
8801,8802,WALM084,Schertz,Fashion accessories,64.0,3.0,04/11/23,8:32:00,Cash,6.0,0.33
8802,8803,WALM055,Waxahachie,Home and lifestyle,60.0,3.0,08/11/22,8:29:00,Cash,5.0,0.33
8803,8804,WALM084,Schertz,Fashion accessories,65.0,2.0,15/11/23,7:31:00,Cash,4.0,0.33
8804,8805,WALM086,Rosenberg,Home and lifestyle,83.0,1.0,16/12/23,10:57:00,Cash,6.0,0.33
8805,8806,WALM003,San Antonio,Fashion accessories,71.0,3.0,09/11/21,13:25:00,Cash,6.0,0.48
8806,8807,WALM065,Texas City,Home and lifestyle,24.0,1.0,04/11/23,16:09:00,Cash,4.0,0.33
8807,8808,WALM003,San Antonio,Fashion accessories,42.0,2.0,26/12/22,11:23:00,Cash,4.0,0.48
8808,8809,WALM089,Southlake,Home and lifestyle,28.0,3.0,06/11/23,6:49:00,Cash,4.0,0.33
8809,8810,WALM056,Rowlett,Fashion accessories,28.0,2.0,03/11/21,9:17:00,Cash,4.0,0.33
8810,8811,WALM003,San Antonio,Home and lifestyle,67.0,1.0,18/12/21,12:25:00,Cash,7.0,0.48
8811,8812,WALM009,Plano,Fashion accessories,81.0,1.0,19/12/23,7:19:00,Cash,3.0,0.48
8812,8813,WALM038,Sugar Land,Home and lifestyle,32.0,2.0,11/11/21,15:41:00,Cash,3.0,0.48
8813,8814,WALM058,Port Arthur,Fashion accessories,62.0,2.0,07/11/21,14:43:00,Cash,4.0,0.33
8814,8815,WALM029,Round Rock,Home and lifestyle,78.0,1.0,10/11/21,9:21:00,Cash,5.0,0.48
8815,8816,WALM084,Schertz,Fashion accessories,57.0,3.0,27/12/21,10:04:00,Cash,4.0,0.33
8816,8817,WALM055,Waxahachie,Home and lifestyle,34.0,1.0,02/12/23,8:11:00,Cash,4.0,0.33
8817,8818,WALM086,Rosenberg,Fashion accessories,47.0,2.0,09/11/22,14:10:00,Cash,3.0,0.33
8818,8819,WALM086,Rosenberg,Home and lifestyle,84.0,2.0,15/11/22,11:05:00,Cash,6.0,0.33
8819,8820,WALM069,Rockwall,Fashion accessories,73.0,3.0,01/12/23,15:29:00,Cash,5.0,0.33
8820,8821,WALM084,Schertz,Home and lifestyle,65.0,1.0,21/11/22,7:13:00,Cash,5.0,0.33
8821,8822,WALM058,Port Arthur,Fashion accessories,61.0,2.0,10/11/21,10:45:00,Cash,6.0,0.33
8822,8823,WALM075,San Marcos,Home and lifestyle,36.0,2.0,19/11/21,14:13:00,Cash,4.0,0.33
8823,8824,WALM087,Waxahachie,Fashion accessories,56.0,2.0,06/11/20,11:10:00,Cash,3.0,0.33
8824,8825,WALM073,Seguin,Home and lifestyle,21.0,1.0,20/11/21,6:40:00,Cash,5.0,0.33
8825,8826,WALM035,San Angelo,Fashion accessories,36.0,2.0,01/11/20,12:17:00,Cash,6.0,0.48
8826,8827,WALM030,Richardson,Home and lifestyle,57.0,2.0,20/11/22,8:30:00,Cash,4.0,0.48
8827,8828,WALM084,Schertz,Fashion accessories,70.0,2.0,19/11/23,15:10:00,Cash,3.0,0.33
8828,8829,WALM003,San Antonio,Home and lifestyle,50.0,2.0,24/12/22,12:28:00,Cash,7.0,0.48
8829,8830,WALM056,Rowlett,Fashion accessories,21.0,3.0,10/11/22,11:48:00,Cash,3.0,0.33
8830,8831,WALM073,Seguin,Home and lifestyle,69.0,2.0,07/12/23,9:58:00,Cash,7.0,0.33
8831,8832,WALM030,Richardson,Fashion accessories,78.0,2.0,20/11/21,12:39:00,Cash,6.0,0.48
8832,8833,WALM082,Weslaco,Home and lifestyle,46.0,2.0,18/11/23,8:46:00,Cash,7.0,0.33
8833,8834,WALM038,Sugar Land,Fashion accessories,43.0,1.0,14/12/20,16:37:00,Cash,4.0,0.48
8834,8835,WALM032,Tyler,Home and lifestyle,71.0,1.0,13/12/21,10:14:00,Cash,7.0,0.48
8835,8836,WALM056,Rowlett,Fashion accessories,40.0,3.0,16/12/22,11:21:00,Cash,6.0,0.33
8836,8837,WALM075,San Marcos,Home and lifestyle,52.0,2.0,22/12/20,16:09:00,Cash,6.0,0.33
8837,8838,WALM087,Waxahachie,Fashion accessories,83.0,1.0,08/11/23,16:29:00,Cash,7.0,0.33
8838,8839,WALM025,Waco,Home and lifestyle,37.0,3.0,21/11/20,15:15:00,Cash,7.0,0.48
8839,8840,WALM065,Texas City,Fashion accessories,15.0,1.0,20/11/20,16:23:00,Cash,3.0,0.33
8840,8841,WALM038,Sugar Land,Home and lifestyle,52.0,1.0,19/12/23,6:58:00,Cash,4.0,0.48
8841,8842,WALM035,San Angelo,Fashion accessories,24.0,3.0,04/11/21,13:17:00,Cash,4.0,0.48
8842,8843,WALM054,Sherman,Home and lifestyle,39.0,3.0,01/11/21,7:16:00,Cash,6.0,0.21
8843,8844,WALM073,Seguin,Fashion accessories,77.0,2.0,01/11/20,14:58:00,Cash,4.0,0.33
8844,8845,WALM030,Richardson,Home and lifestyle,69.0,3.0,25/12/22,12:26:00,Cash,4.0,0.48
8845,8846,WALM055,Waxahachie,Fashion accessories,63.0,1.0,15/11/20,15:13:00,Cash,6.0,0.33
8846,8847,WALM032,Tyler,Home and lifestyle,67.0,2.0,17/12/22,10:22:00,Cash,5.0,0.48
8847,8848,WALM073,Seguin,Fashion accessories,17.0,3.0,05/11/22,15:00:00,Cash,4.0,0.33
8848,8849,WALM035,San Angelo,Home and lifestyle,38.0,1.0,08/12/23,13:30:00,Cash,7.0,0.48
8849,8850,WALM035,San Angelo,Fashion accessories,64.0,2.0,09/11/20,8:50:00,Cash,6.0,0.48
8850,8851,WALM032,Tyler,Home and lifestyle,60.0,2.0,01/12/21,15:42:00,Cash,7.0,0.48
8851,8852,WALM046,Temple,Fashion accessories,20.0,2.0,23/11/23,16:05:00,Cash,3.0,0.48
8852,8853,WALM054,Sherman,Home and lifestyle,26.0,1.0,10/11/20,14:53:00,Cash,6.0,0.21
8853,8854,WALM074,Weslaco,Fashion accessories,62.0,2.0,12/11/23,14:37:00,Cash,5.0,0.33
8854,8855,WALM058,Port Arthur,Home and lifestyle,46.0,2.0,21/11/21,7:38:00,Cash,5.0,0.33
8855,8856,WALM009,Plano,Fashion accessories,25.0,2.0,01/12/21,9:16:00,Cash,4.0,0.48
8856,8857,WALM050,Victoria,Home and lifestyle,76.0,2.0,17/12/23,12:41:00,Credit card,3.0,0.48
8857,8858,WALM089,Southlake,Fashion accessories,51.0,3.0,11/11/22,6:10:00,Cash,4.0,0.33
8858,8859,WALM073,Seguin,Home and lifestyle,71.0,2.0,24/12/21,13:39:00,Cash,3.0,0.33
8859,8860,WALM038,Sugar Land,Fashion accessories,51.0,2.0,05/12/21,10:19:00,Cash,4.0,0.48
8860,8861,WALM009,Plano,Home and lifestyle,64.0,2.0,15/11/20,14:12:00,Cash,5.0,0.48
8861,8862,WALM086,Rosenberg,Fashion accessories,58.0,2.0,07/09/21,13:37:00,Cash,6.0,0.33
8862,8863,WALM069,Rockwall,Home and lifestyle,84.0,3.0,27/07/23,10:54:00,Cash,6.0,0.33
8863,8864,WALM075,San Marcos,Fashion accessories,25.0,2.0,24/07/20,15:46:00,Cash,5.0,0.33
8864,8865,WALM099,Weatherford,Home and lifestyle,17.0,3.0,13/04/23,14:30:00,Cash,5.0,0.18
8865,8866,WALM099,Weatherford,Fashion accessories,61.0,3.0,26/04/22,13:25:00,Cash,5.0,0.18
8866,8867,WALM084,Schertz,Home and lifestyle,34.0,2.0,07/08/22,16:55:00,Cash,4.0,0.33
8867,8868,WALM038,Sugar Land,Fashion accessories,72.0,1.0,15/10/23,9:31:00,Cash,3.0,0.48
8868,8869,WALM082,Weslaco,Home and lifestyle,64.0,3.0,17/06/22,7:25:00,Cash,6.0,0.33
8869,8870,WALM073,Seguin,Fashion accessories,57.0,1.0,15/09/22,8:36:00,Cash,4.0,0.33
8870,8871,WALM055,Waxahachie,Home and lifestyle,34.0,3.0,06/01/23,10:52:00,Cash,3.0,0.33
8871,8872,WALM030,Richardson,Fashion accessories,24.0,1.0,16/03/22,11:38:00,Cash,7.0,0.48
8872,8873,WALM086,Rosenberg,Home and lifestyle,58.0,3.0,01/02/22,14:34:00,Cash,6.0,0.33
8873,8874,WALM003,San Antonio,Fashion accessories,52.0,2.0,08/03/20,6:47:00,Cash,6.0,0.48
8874,8875,WALM069,Rockwall,Home and lifestyle,15.0,1.0,24/09/21,10:23:00,Cash,3.0,0.33
8875,8876,WALM058,Port Arthur,Fashion accessories,61.0,3.0,17/12/20,16:32:00,Cash,6.0,0.33
8876,8877,WALM084,Schertz,Home and lifestyle,41.0,1.0,15/07/20,9:17:00,Cash,7.0,0.33
8877,8878,WALM099,Weatherford,Fashion accessories,48.0,2.0,04/04/21,13:15:00,Cash,3.0,0.18
8878,8879,WALM050,Victoria,Home and lifestyle,36.0,3.0,14/06/22,13:15:00,Credit card,4.0,0.48
8879,8880,WALM058,Port Arthur,Fashion accessories,57.0,2.0,15/09/21,16:11:00,Cash,6.0,0.33
8880,8881,WALM046,Temple,Home and lifestyle,56.0,3.0,21/09/23,8:24:00,Cash,3.0,0.48
8881,8882,WALM032,Tyler,Fashion accessories,54.0,3.0,09/03/21,11:54:00,Cash,7.0,0.48
8882,8883,WALM082,Weslaco,Home and lifestyle,27.0,1.0,23/09/23,10:41:00,Cash,5.0,0.33
8883,8884,WALM087,Waxahachie,Fashion accessories,68.0,1.0,17/12/23,6:18:00,Cash,3.0,0.33
8884,8885,WALM065,Texas City,Home and lifestyle,28.0,1.0,27/11/20,12:53:00,Cash,3.0,0.33
8885,8886,WALM054,Sherman,Fashion accessories,42.0,1.0,26/08/22,8:25:00,Cash,7.0,0.21
8886,8887,WALM056,Rowlett,Home and lifestyle,80.0,2.0,09/04/22,10:26:00,Cash,7.0,0.33
8887,8888,WALM075,San Marcos,Fashion accessories,68.0,3.0,27/10/22,10:38:00,Cash,6.0,0.33
8888,8889,WALM038,Sugar Land,Home and lifestyle,37.0,2.0,15/02/22,7:32:00,Cash,3.0,0.48
8889,8890,WALM069,Rockwall,Fashion accessories,82.0,1.0,02/04/21,9:08:00,Cash,4.0,0.33
8890,8891,WALM032,Tyler,Home and lifestyle,53.0,2.0,05/01/20,16:07:00,Cash,5.0,0.48
8891,8892,WALM029,Round Rock,Fashion accessories,48.0,1.0,30/04/21,10:21:00,Cash,3.0,0.48
8892,8893,WALM050,Victoria,Home and lifestyle,63.0,3.0,14/12/23,11:08:00,Credit card,5.0,0.48
8893,8894,WALM054,Sherman,Fashion accessories,17.0,3.0,22/08/22,8:23:00,Cash,6.0,0.21
8894,8895,WALM038,Sugar Land,Home and lifestyle,81.0,1.0,02/03/22,13:29:00,Cash,6.0,0.48
8895,8896,WALM025,Waco,Fashion accessories,42.0,2.0,01/08/20,15:12:00,Cash,7.0,0.48
8896,8897,WALM089,Southlake,Home and lifestyle,53.0,2.0,01/10/23,7:10:00,Cash,3.0,0.33
8897,8898,WALM035,San Angelo,Fashion accessories,81.0,1.0,19/05/22,10:38:00,Cash,5.0,0.48
8898,8899,WALM099,Weatherford,Home and lifestyle,58.0,3.0,01/10/22,11:16:00,Cash,5.0,0.18
8899,8900,WALM054,Sherman,Fashion accessories,83.0,3.0,16/11/23,9:33:00,Cash,3.0,0.21
8900,8901,WALM009,Plano,Home and lifestyle,36.0,3.0,26/09/21,10:48:00,Cash,4.0,0.48
8901,8902,WALM046,Temple,Fashion accessories,41.0,1.0,25/12/23,8:50:00,Cash,4.0,0.48
8902,8903,WALM086,Rosenberg,Home and lifestyle,23.0,3.0,29/12/23,10:58:00,Cash,3.0,0.33
8903,8904,WALM074,Weslaco,Fashion accessories,82.0,2.0,20/01/23,10:04:00,Cash,4.0,0.33
8904,8905,WALM073,Seguin,Home and lifestyle,36.0,1.0,04/06/20,16:31:00,Cash,3.0,0.33
8905,8906,WALM065,Texas City,Fashion accessories,34.0,3.0,11/06/23,11:20:00,Cash,4.0,0.33
8906,8907,WALM075,San Marcos,Home and lifestyle,38.0,2.0,13/07/21,13:41:00,Cash,6.0,0.33
8907,8908,WALM075,San Marcos,Fashion accessories,83.0,1.0,24/07/23,10:27:00,Cash,5.0,0.33
8908,8909,WALM029,Round Rock,Home and lifestyle,52.0,1.0,23/06/22,9:55:00,Cash,6.0,0.48
8909,8910,WALM069,Rockwall,Fashion accessories,35.0,3.0,02/11/21,9:14:00,Cash,3.0,0.33
8910,8911,WALM029,Round Rock,Home and lifestyle,62.0,2.0,03/03/22,7:02:00,Cash,3.0,0.48
8911,8912,WALM035,San Angelo,Fashion accessories,74.0,3.0,01/05/21,14:47:00,Cash,3.0,0.48
8912,8913,WALM038,Sugar Land,Home and lifestyle,22.0,1.0,27/07/23,14:32:00,Cash,5.0,0.48
8913,8914,WALM025,Waco,Fashion accessories,85.0,1.0,09/05/23,13:16:00,Cash,5.0,0.48
8914,8915,WALM003,San Antonio,Home and lifestyle,35.0,1.0,02/03/20,8:47:00,Cash,5.0,0.48
8915,8916,WALM099,Weatherford,Fashion accessories,55.0,2.0,11/04/20,14:06:00,Cash,4.0,0.18
8916,8917,WALM099,Weatherford,Home and lifestyle,28.0,2.0,28/06/20,16:09:00,Cash,7.0,0.18
8917,8918,WALM032,Tyler,Fashion accessories,69.0,3.0,18/12/21,9:57:00,Cash,6.0,0.48
8918,8919,WALM075,San Marcos,Home and lifestyle,64.0,3.0,22/03/23,16:18:00,Cash,3.0,0.33
8919,8920,WALM029,Round Rock,Fashion accessories,79.0,3.0,19/02/22,10:16:00,Cash,6.0,0.48
8920,8921,WALM003,San Antonio,Home and lifestyle,60.0,2.0,26/06/21,9:27:00,Cash,4.0,0.48
8921,8922,WALM046,Temple,Fashion accessories,20.0,3.0,07/12/23,6:28:00,Cash,6.0,0.48
8922,8923,WALM089,Southlake,Home and lifestyle,26.0,3.0,21/04/21,16:56:00,Cash,5.0,0.33
8923,8924,WALM087,Waxahachie,Fashion accessories,25.0,2.0,20/04/20,8:11:00,Cash,7.0,0.33
8924,8925,WALM058,Port Arthur,Home and lifestyle,83.0,2.0,14/06/20,15:36:00,Cash,6.0,0.33
8925,8926,WALM084,Schertz,Fashion accessories,20.0,3.0,11/01/20,10:01:00,Cash,4.0,0.33
8926,8927,WALM065,Texas City,Home and lifestyle,78.0,1.0,09/02/21,9:53:00,Cash,4.0,0.33
8927,8928,WALM050,Victoria,Fashion accessories,72.0,3.0,29/01/20,10:40:00,Credit card,7.0,0.48
8928,8929,WALM084,Schertz,Home and lifestyle,78.0,3.0,04/12/23,13:09:00,Cash,6.0,0.33
8929,8930,WALM058,Port Arthur,Fashion accessories,56.0,2.0,10/05/20,14:40:00,Cash,3.0,0.33
8930,8931,WALM056,Rowlett,Home and lifestyle,67.0,1.0,30/10/23,16:44:00,Cash,3.0,0.33
8931,8932,WALM074,Weslaco,Fashion accessories,63.0,2.0,20/03/20,12:17:00,Cash,4.0,0.33
8932,8933,WALM030,Richardson,Home and lifestyle,36.0,3.0,09/01/23,10:33:00,Cash,3.0,0.48
8933,8934,WALM054,Sherman,Fashion accessories,31.0,1.0,15/05/20,12:02:00,Cash,5.0,0.21
8934,8935,WALM082,Weslaco,Home and lifestyle,59.0,1.0,23/06/23,14:41:00,Cash,5.0,0.33
8935,8936,WALM069,Rockwall,Fashion accessories,49.0,1.0,11/03/20,13:53:00,Cash,7.0,0.33
8936,8937,WALM046,Temple,Home and lifestyle,60.0,2.0,23/09/22,13:00:00,Cash,4.0,0.48
8937,8938,WALM035,San Angelo,Fashion accessories,34.0,2.0,27/09/21,14:08:00,Cash,3.0,0.48
8938,8939,WALM046,Temple,Home and lifestyle,77.0,2.0,12/07/21,12:09:00,Cash,7.0,0.48
8939,8940,WALM035,San Angelo,Fashion accessories,43.0,1.0,17/05/23,14:16:00,Cash,5.0,0.48
8940,8941,WALM086,Rosenberg,Home and lifestyle,63.0,2.0,22/05/23,10:57:00,Cash,3.0,0.33
8941,8942,WALM035,San Angelo,Fashion accessories,16.0,2.0,13/12/23,16:13:00,Cash,6.0,0.48
8942,8943,WALM087,Waxahachie,Home and lifestyle,68.0,3.0,05/10/21,14:23:00,Cash,7.0,0.33
8943,8944,WALM089,Southlake,Fashion accessories,66.0,2.0,10/08/22,11:16:00,Cash,3.0,0.33
8944,8945,WALM073,Seguin,Home and lifestyle,70.0,3.0,09/07/21,11:47:00,Cash,5.0,0.33
8945,8946,WALM058,Port Arthur,Fashion accessories,43.0,3.0,17/09/23,7:59:00,Cash,6.0,0.33
8946,8947,WALM074,Weslaco,Home and lifestyle,66.0,2.0,18/08/20,10:13:00,Cash,4.0,0.33
8947,8948,WALM055,Waxahachie,Fashion accessories,21.0,1.0,03/05/20,6:20:00,Cash,6.0,0.33
8948,8949,WALM099,Weatherford,Home and lifestyle,66.0,2.0,27/10/21,13:20:00,Cash,4.0,0.18
8949,8950,WALM087,Waxahachie,Fashion accessories,64.0,1.0,23/02/20,12:17:00,Cash,5.0,0.33
8950,8951,WALM032,Tyler,Home and lifestyle,45.0,2.0,10/11/20,7:43:00,Cash,5.0,0.48
8951,8952,WALM075,San Marcos,Fashion accessories,82.0,3.0,22/10/20,12:25:00,Cash,5.0,0.33
8952,8953,WALM046,Temple,Home and lifestyle,26.0,1.0,03/03/23,10:05:00,Cash,7.0,0.48
8953,8954,WALM035,San Angelo,Fashion accessories,77.0,3.0,10/08/20,11:24:00,Cash,6.0,0.48
8954,8955,WALM086,Rosenberg,Home and lifestyle,36.0,2.0,07/04/22,9:55:00,Cash,6.0,0.33
8955,8956,WALM038,Sugar Land,Fashion accessories,31.0,3.0,29/10/20,16:36:00,Cash,5.0,0.48
8956,8957,WALM086,Rosenberg,Home and lifestyle,39.0,1.0,19/07/22,12:28:00,Cash,4.0,0.33
8957,8958,WALM003,San Antonio,Fashion accessories,29.0,1.0,12/09/23,11:08:00,Cash,4.0,0.48
8958,8959,WALM030,Richardson,Home and lifestyle,56.0,3.0,04/09/22,11:24:00,Cash,5.0,0.48
8959,8960,WALM075,San Marcos,Fashion accessories,77.0,3.0,18/09/20,13:42:00,Cash,6.0,0.33
8960,8961,WALM056,Rowlett,Home and lifestyle,58.0,3.0,05/05/20,7:20:00,Cash,3.0,0.33
8961,8962,WALM003,San Antonio,Fashion accessories,69.0,1.0,04/11/22,11:36:00,Cash,4.0,0.48
8962,8963,WALM074,Weslaco,Home and lifestyle,44.0,1.0,20/08/21,12:25:00,Cash,7.0,0.33
8963,8964,WALM089,Southlake,Fashion accessories,22.0,1.0,03/09/22,16:17:00,Cash,3.0,0.33
8964,8965,WALM035,San Angelo,Home and lifestyle,25.0,2.0,10/07/23,16:19:00,Cash,5.0,0.48
8965,8966,WALM065,Texas City,Fashion accessories,22.0,1.0,24/02/23,6:18:00,Cash,7.0,0.33
8966,8967,WALM035,San Angelo,Home and lifestyle,55.0,3.0,14/02/21,13:45:00,Cash,4.0,0.48
8967,8968,WALM055,Waxahachie,Fashion accessories,43.0,3.0,08/01/22,9:55:00,Cash,6.0,0.33
8968,8969,WALM074,Weslaco,Home and lifestyle,76.0,1.0,24/07/21,8:28:00,Cash,3.0,0.33
8969,8970,WALM065,Texas City,Fashion accessories,46.0,2.0,01/06/21,14:30:00,Cash,4.0,0.33
8970,8971,WALM099,Weatherford,Home and lifestyle,63.0,3.0,17/05/21,7:09:00,Cash,6.0,0.18
8971,8972,WALM073,Seguin,Fashion accessories,35.0,3.0,10/08/20,9:20:00,Cash,5.0,0.33
8972,8973,WALM032,Tyler,Home and lifestyle,38.0,3.0,19/09/23,6:11:00,Cash,3.0,0.48
8973,8974,WALM069,Rockwall,Fashion accessories,59.0,2.0,07/03/23,7:24:00,Cash,5.0,0.33
8974,8975,WALM073,Seguin,Home and lifestyle,37.0,3.0,29/09/23,8:50:00,Cash,7.0,0.33
8975,8976,WALM074,Weslaco,Fashion accessories,16.0,3.0,22/03/22,8:18:00,Cash,3.0,0.33
8976,8977,WALM054,Sherman,Home and lifestyle,77.0,3.0,06/06/22,8:12:00,Cash,6.0,0.21
8977,8978,WALM032,Tyler,Fashion accessories,62.0,1.0,12/09/22,7:43:00,Cash,7.0,0.48
8978,8979,WALM058,Port Arthur,Home and lifestyle,67.0,3.0,16/08/22,6:52:00,Cash,3.0,0.33
8979,8980,WALM055,Waxahachie,Fashion accessories,40.0,3.0,06/05/21,12:04:00,Cash,5.0,0.33
8980,8981,WALM074,Weslaco,Home and lifestyle,29.0,2.0,11/12/21,7:34:00,Cash,4.0,0.33
8981,8982,WALM099,Weatherford,Fashion accessories,84.0,3.0,19/04/23,13:55:00,Cash,5.0,0.18
8982,8983,WALM086,Rosenberg,Home and lifestyle,64.0,3.0,03/07/21,12:27:00,Cash,4.0,0.33
8983,8984,WALM087,Waxahachie,Fashion accessories,55.0,1.0,14/08/23,15:30:00,Cash,7.0,0.33
8984,8985,WALM089,Southlake,Home and lifestyle,24.0,2.0,12/02/20,14:20:00,Cash,4.0,0.33
8985,8986,WALM056,Rowlett,Fashion accessories,15.0,2.0,12/11/21,13:18:00,Cash,6.0,0.33
8986,8987,WALM032,Tyler,Home and lifestyle,32.0,2.0,16/04/23,12:25:00,Cash,5.0,0.48
8987,8988,WALM065,Texas City,Fashion accessories,23.0,1.0,24/07/20,6:22:00,Cash,5.0,0.33
8988,8989,WALM054,Sherman,Home and lifestyle,43.0,1.0,17/11/22,13:50:00,Cash,6.0,0.21
8989,8990,WALM038,Sugar Land,Fashion accessories,27.0,3.0,08/10/20,15:39:00,Cash,5.0,0.48
8990,8991,WALM074,Weslaco,Home and lifestyle,17.0,2.0,14/10/21,9:24:00,Cash,5.0,0.33
8991,8992,WALM074,Weslaco,Fashion accessories,69.0,2.0,12/03/20,12:06:00,Cash,3.0,0.33
